Unit Weight (kN/m³),Cohesion (kPa),Internal Friction Angle (°),Slope Angle (°),Slope Height (m),Pore Water Pressure Ratio,Reinforcement Type,Reinforcement Numeric,Factor of Safety (FS)
22.12179221347536,45.78593949930408,40.82863259656064,35.9583844442281,29.517608435357435,0.8221314563856932,Retaining Wall,0,3.0
17.372490874968,40.28278009228155,29.159816667870132,11.959469651856782,23.395811825416803,0.1921055571820507,Soil Nailing,1,3.0
18.253996981592678,33.01321407857222,38.86554456914016,14.933604904270672,29.377218917435684,0.10773601194612414,Geosynthetics,2,3.0
22.46491405118024,19.177542347341973,30.986057032387187,15.023328965218067,17.098613753848483,0.8562414646201938,Retaining Wall,0,2.3722687805181595
21.496328990472147,29.384607797429897,39.621707799847215,23.113395274958748,27.39857732220848,0.17813805682470474,Soil Nailing,1,3.0
23.49223410494178,9.10601785869149,44.406790010925995,22.293205640122462,33.116186602614434,0.8711097060707952,Soil Nailing,1,1.73234121013006
21.576128923003434,35.55254409263014,25.996038951439502,47.11111918933998,8.654714779977144,0.9611146993777406,Retaining Wall,0,3.0
20.683086033354716,37.629320850394286,41.558540299096904,38.637219300807224,38.43442646634304,0.2208066385756704,Soil Nailing,1,3.0
15.936747678280925,48.426423030946346,35.54560215764437,48.198804232262056,36.79353334221878,0.840387599920955,Geosynthetics,2,3.0
18.677158030594335,16.717881143528224,40.432356539716366,13.494802870543506,44.620592065316835,0.42383108998226304,Geosynthetics,2,2.6726697586468013
17.652023676817254,5.830538856936019,36.28964755669513,34.260711873580036,24.16354483144665,0.7887784247534958,Geosynthetics,2,1.055712473137558
17.439896433790835,29.552380899221777,30.598737681853756,26.188778963263474,7.7751109676622985,0.40739554097884323,Soil Nailing,1,3.0
24.730105547524456,36.80557269785665,25.70187348604476,52.49696553778732,25.76575080597591,0.07039559873371692,Soil Nailing,1,3.0
18.930977246667602,40.56833641473446,21.750880633279124,45.389457845495166,11.192412742788264,0.7126952726136643,Geosynthetics,2,3.0
23.920465551771134,13.718251986116478,33.38795911151792,53.46292354133981,34.1351066084818,0.15068863990357906,Geosynthetics,2,1.8747836136303908
21.31138625997263,16.778879106666064,44.75815236317164,12.321356120303003,7.120918585908763,0.927025089316699,Drainage,3,2.583100216910948
22.948113035416483,28.066591637028335,38.45104512535515,46.04117447833002,21.829838280246282,0.41774628302070127,Retaining Wall,0,3.0
20.026370931051922,19.87703644865008,28.183638534975415,37.0004176079789,8.727930431937292,0.08200014790957955,Geosynthetics,2,2.516154012662943
20.76903884626359,43.72301689643503,40.68012000216838,51.25000145077829,5.151489533222149,0.22848001477399438,Soil Nailing,1,3.0
19.92517693818864,26.31920691824241,39.22460000441016,35.35802954629105,48.22507507557163,0.8625176174676946,Retaining Wall,0,3.0
16.952429877980446,40.981038984590135,27.04089483383642,37.01045389509545,49.82573066118261,0.3210854696241532,Soil Nailing,1,3.0
22.224521152615054,31.127889221705917,20.357687244855867,12.588369047103257,29.99763281893159,0.8563279949796895,Soil Nailing,1,3.0
17.80772362440856,39.78905637277004,22.95406596334874,43.42614325179834,15.753013247546775,0.17228673839214892,Drainage,3,3.0
15.243159664314538,19.970284393864574,41.932654757801444,23.656993780252503,45.99945665638958,0.46821812357729453,Geosynthetics,2,2.9241045983886664
21.454722959071677,42.413747986864,40.914075882621795,10.984696108941025,46.536646868424796,0.8782594917866162,Drainage,3,3.0
16.77110679407049,17.35575419979597,27.38022502195906,13.321858125301503,43.45290010268177,0.04840483232325654,Retaining Wall,0,2.4908285899635896
24.40458584352914,29.574446360148087,27.12988565711051,57.86428044830128,29.49664930553219,0.30427718277962046,Soil Nailing,1,3.0
24.539285770025874,14.63032009282434,39.82162467756178,27.30386447899235,8.361597240321235,0.9098515894387857,Soil Nailing,1,2.0624550590251776
24.148643902204483,26.3986934731787,43.44343674738555,53.40378143105795,8.979751739155901,0.5965263277080431,Geosynthetics,2,3.0
18.701587002554444,19.31788442789164,39.478431419939994,57.98386170346279,45.34789044706948,0.7162321310221347,Soil Nailing,1,2.3097814742414684
15.154566165288674,17.00165437867464,35.139466925769035,57.163359441866135,44.41220813557532,0.8421284385924074,Soil Nailing,1,1.8787831883449
24.283185625877252,48.514325811261685,26.066783758295113,54.08626203497101,24.547876213154797,0.5235964262691167,Drainage,3,3.0
19.281841483173142,12.203334746902879,33.143697852381514,54.742195623065044,19.76695787643914,0.8453659010216,Geosynthetics,2,1.3550184963615541
24.666548190436696,40.429662685582784,25.837796464831616,24.450402217047575,33.9855764064846,0.6387645706684082,Geosynthetics,2,3.0
24.636199770892528,49.287423176744674,40.20028550241934,17.573494513017913,41.31445767149862,0.6856504505635022,Geosynthetics,2,3.0
23.530094554673603,5.895566768303502,29.67402698794343,41.96312810439618,37.925822392331945,0.15285445516813945,Soil Nailing,1,1.0826324011337665
17.944488920695857,36.45623363189428,40.842430424850654,34.40527959344119,32.70213221228178,0.9390188292347039,Drainage,3,3.0
18.85097728601925,16.38103125003292,29.54023044956813,14.937335934758552,15.417997000017413,0.7960843504349157,Retaining Wall,0,2.075361938757186
23.51136671516857,6.8219520947737,40.60373512999728,43.877065801120544,16.81271911493218,0.2541959961471495,Soil Nailing,1,1.469784391059166
18.169220051562775,23.130031053048388,28.332945379131047,38.14300037423867,37.583036662896575,0.5799946663830531,Drainage,3,2.586007281008627
16.694927466860925,47.08480145768937,31.003317615441745,53.153370040521956,41.1178933602964,0.37646590486116105,Retaining Wall,0,3.0
20.568012624583503,5.529429246514896,35.387210483566435,40.459189784419934,10.226083464481544,0.6604019988099116,Soil Nailing,1,0.9977237101878824
24.361547741607808,31.454856136840174,21.757190350747965,38.697308986087684,13.428367147008773,0.9937468432024701,Soil Nailing,1,2.986878780580171
21.960297966749728,27.562841536789595,43.70517654538661,32.0375861666314,35.62116179798171,0.045746397143645146,Retaining Wall,0,3.0
20.70061170089365,44.30228739669714,34.34014465309508,33.13935349444351,22.50439643621305,0.9525236379636246,Soil Nailing,1,3.0
15.971764937707686,8.780077153428154,32.69550036727006,57.719061348955805,30.34817902719638,0.07239133214365023,Soil Nailing,1,1.3544714480237676
21.1500722669917,35.668671344899266,40.9848492779978,16.922300470011965,32.66667286950363,0.460764635840778,Soil Nailing,1,3.0
24.900538501042632,35.60493642949748,41.64406824742069,32.31094092910936,39.92915602702993,0.4821092005934361,Drainage,3,3.0
16.40084015236524,35.108600758802744,33.0565101132254,42.79136169634214,41.25726278226084,0.26872445459980854,Drainage,3,3.0
20.183296523637367,47.40505227207667,43.181558144840935,31.65053227951998,17.604331036765544,0.5666992860596864,Soil Nailing,1,3.0
23.773730719279556,42.03893880530962,21.618444151912016,24.160781352037887,29.35835280149771,0.8339641463386269,Drainage,3,3.0
22.407686177542043,6.8887726809577705,22.83064480628044,24.367868538142744,10.558577237984611,0.29396218121127315,Soil Nailing,1,1.0592389856513944
21.97015740995268,26.198728281703094,34.919705750361004,21.682802312885787,42.89068259138969,0.07040493765213762,Drainage,3,3.0
22.024840839871093,22.907887529060005,28.851646544839593,27.195160029154483,43.0451572249938,0.6322837006412624,Drainage,3,2.664416853788478
18.59491151219755,18.95662494908609,31.60562915472997,53.58373877917835,18.477757354975537,0.7517451291482518,Drainage,3,2.0374735143670324
17.935918442644933,25.31015263193438,28.201980447429165,35.26122751614976,12.227909333991914,0.9545230097960701,Retaining Wall,0,2.6412074980482108
23.093611554785134,22.288738321668987,30.11813278612339,22.01193640389092,8.154130019011996,0.15952464684338297,Soil Nailing,1,2.9329299042437444
23.10113394679181,24.45502549453994,40.56615867865749,29.22633585132662,30.87393988602137,0.9013598658048053,Retaining Wall,0,3.0
23.670723185801037,49.06678395238891,34.83690499635762,15.2915206039284,9.114264517994592,0.4821234771891124,Drainage,3,3.0
24.132405525564714,8.988483863731133,44.93361373208745,55.201786986936895,35.626768007927,0.23575823702404153,Drainage,3,1.7267385223946388
20.113423988609377,46.50038914274284,39.67197994552407,30.4098916045716,35.51568804653658,0.9627484701962694,Soil Nailing,1,3.0
20.015162946871996,26.610652106196202,26.841656352545666,59.019560229653784,32.629433320923106,0.238429270536323,Geosynthetics,2,2.8463768514731096
22.98295178966775,33.068401047479355,26.608627943167406,27.376938663125962,44.44522258383925,0.7334441857359318,Soil Nailing,1,3.0
21.499639307777652,42.35823349779622,28.39745675292518,51.81780236135605,22.02263117281093,0.7848867784041293,Geosynthetics,2,3.0
22.019668772577035,21.2208363117165,41.08148701619356,22.81926566457266,45.60213121810599,0.43051905242391186,Drainage,3,3.0
22.95792669436101,24.36898586395851,20.68219126626414,13.807644668880112,6.661641598075888,0.6899848447269451,Retaining Wall,0,2.6432360928857155
23.900053418175663,23.428331612542127,25.754531971781443,11.586668083690036,10.07406445646334,0.572477075029251,Soil Nailing,1,2.7992123419620683
18.37995156851536,21.862896014109193,42.622960508606674,40.30842133223918,23.54925031332995,0.19203275243311768,Geosynthetics,2,3.0
18.755829526399438,46.64881947411027,35.9974109020813,25.57868358367947,31.729685840985805,0.7598878821135384,Geosynthetics,2,3.0
15.93981939840869,42.301845103685544,25.67117738752641,32.17599402379142,6.456903648771452,0.9280161448364344,Geosynthetics,2,3.0
20.782801409961742,9.904999543833924,25.47862420581451,50.93235178003977,30.534551214091884,0.4886380547191401,Soil Nailing,1,1.0861448827505749
15.35942273796742,9.865550861469321,41.565452543985764,22.405404284740108,18.832924241736414,0.9943102540667581,Soil Nailing,1,1.6508610010656777
19.6559801813246,24.254128168384604,42.34393770692616,25.432623836745663,44.92160635153231,0.42796531353486067,Geosynthetics,2,3.0
20.426446347075768,9.439581952976408,26.403277274052883,52.26680925293336,28.99780662509289,0.479736575671427,Retaining Wall,0,1.0615310574010233
17.865412521282845,32.85918928720038,30.512758951913305,34.638113667175205,31.455225869784517,0.6738975139736347,Geosynthetics,2,3.0
20.908332605690106,11.466122326778027,40.86489346570793,51.38325835262438,47.55298150016975,0.1857701442243438,Retaining Wall,0,1.9020576925629844
15.305002499390493,28.506796878506048,39.27518596524713,28.72380017331582,39.38769619945671,0.9019460099472064,Soil Nailing,1,3.0
15.373481887492144,5.324897615167298,40.347902664152116,29.918499041355425,24.722296976604454,0.8012727971394672,Soil Nailing,1,1.1775984613385126
23.226005606596583,19.246835678569102,32.95995476969922,18.356918088912813,26.459582673020872,0.8724172863917794,Soil Nailing,1,2.403570902761867
18.60190641411263,35.473582565269496,42.788726207629324,55.81729267974832,34.15657408517295,0.6095585795040874,Drainage,3,3.0
16.27060512651885,26.78175231025318,28.148788598860882,54.839184700630476,14.00896474927309,0.883747961179493,Retaining Wall,0,2.6262023567246295
20.222432600548043,49.02212686995446,23.91680335868795,59.210850728238675,8.989287822235518,0.6799724872780551,Drainage,3,3.0
22.69993553098611,44.33467082297948,37.718308314121614,30.122356358485575,19.00564321755283,0.5115608997857596,Soil Nailing,1,3.0
17.158210274968432,21.158185056941804,33.48386040017241,50.930747087932104,40.027225907130365,0.9317908039847157,Geosynthetics,2,2.2567443128282485
21.22890475819,7.046894366252356,41.364644220237025,30.74768658360593,16.5795709446478,0.4397197688215013,Geosynthetics,2,1.5561741603863264
15.85347464993768,43.053183505175845,22.028981228117875,32.71493944604864,10.884164015116387,0.5005698554918739,Drainage,3,3.0
15.516817211686076,46.00554396416021,41.09231008595167,51.49996967974123,14.856016930801712,0.16954373082674967,Geosynthetics,2,3.0
20.313546315681478,41.92823270385666,27.332366330220555,18.868338544319986,35.55378104025678,0.9476590098589605,Soil Nailing,1,3.0
20.406351216101065,10.757747341389418,36.37139167920458,21.015546723087617,32.627662551208346,0.22105280846230568,Drainage,3,1.9674725853170656
21.374299014982064,49.906181048552945,21.003219726956395,25.73641201979075,35.974174878339625,0.20141592419166665,Geosynthetics,2,3.0
22.260913337226615,16.636289969874824,35.23953240759002,49.40895162500288,19.488115520617193,0.10119460423117077,Drainage,3,2.293593258874869
24.758520794625348,37.58922107637665,37.931792229683396,28.632577468404136,45.538525711997224,0.45335945115196885,Retaining Wall,0,3.0
20.163003483011952,45.86156943510747,29.218755362640508,27.90841041403808,25.329666079766543,0.27361454987808287,Drainage,3,3.0
18.22956472941246,15.605920144881924,25.385267631553507,59.94081726276209,28.117086436712462,0.7407810005314429,Retaining Wall,0,1.4369689293133001
22.951861947687036,45.87163496046797,33.44076691508862,29.190307154973972,47.696358920095726,0.3075216202040534,Retaining Wall,0,3.0
17.708322512620743,18.926671063769014,40.82977011089116,22.38852681577935,49.0674770575239,0.7207702617243944,Retaining Wall,0,2.6693890443866164
19.38971420705636,48.93859500728253,28.088683957416272,41.16068391004717,34.76942266624483,0.19596108277628965,Geosynthetics,2,3.0
15.78456381342266,17.656700917121356,26.31173243803199,50.09399759775004,47.5165936659106,0.2299658434000832,Retaining Wall,0,2.0268049419689933
15.253507434154574,47.904612114102584,26.973382715942193,13.480391686157963,29.367832385319947,0.8061741604415052,Geosynthetics,2,3.0
24.62648414677925,7.409509290170371,43.728303822916615,40.944611556923746,18.827732550504727,0.3710935519247639,Soil Nailing,1,1.6035681649159714
23.35980120512206,36.91724052514159,28.981922894113993,11.786772794011238,19.17917851849436,0.11177397560469282,Geosynthetics,2,3.0
21.959742060936982,28.945001022665167,20.09010599720718,36.3166175489759,30.15232654470555,0.9614038050884081,Drainage,3,2.72030222413946
19.0895294441427,26.50446847052288,39.54203019899049,22.849578187890458,32.22662542948393,0.1773921564436114,Geosynthetics,2,3.0
16.73294320070846,15.057244141512799,37.48186988338475,25.332084883659284,24.7827681463887,0.1501971186619574,Geosynthetics,2,2.4267006687632002
16.56437042671086,36.75181053994214,23.21420661507422,33.35479819911913,44.76971675803298,0.3583820633516198,Geosynthetics,2,3.0
17.502428981645952,13.58642711508382,44.62260622837282,56.35537303727935,24.201325342109772,0.0956337692313235,Soil Nailing,1,2.2346923041323543
20.492266647061204,29.87788081931457,35.201557132627784,45.533365329393824,17.304064114895056,0.15561637595116884,Geosynthetics,2,3.0
22.145959227000624,16.396041336811287,32.51948727351504,56.84227981422482,5.359184525459291,0.8464445975349495,Drainage,3,1.7319419458885736
21.601973767177313,48.00296209016103,29.555481690572275,42.99855022793388,48.675617517093656,0.17150685570966862,Drainage,3,3.0
17.799338969459427,6.288403722604377,42.466818889090945,10.355387354392983,42.0940977414325,0.11142681366253837,Retaining Wall,0,1.8851337215216033
24.548652806631942,13.987772605005645,26.09908703546408,23.279259867383878,32.70018131083981,0.8799575368812622,Geosynthetics,2,1.595975461234897
22.378969166957685,15.903977287435147,27.144222505497545,55.28862888601869,42.37440142565576,0.443796508112435,Soil Nailing,1,1.7204206026770283
20.543540525114008,23.633052159551738,23.060270167164173,42.17227604838724,41.46301536129248,0.15716294141242748,Retaining Wall,0,2.631676657003893
21.117207462343522,15.472860884152409,38.9779773896065,59.08236182851374,46.93328511016213,0.5815174305045195,Drainage,3,1.9649696678647268
